post_id,username,created_at,comment_text
oKrcEUiRQuI,@VaHunter40,2026-01-28T04:45:37Z,When does Hollywood learn we don't GAF what they say or do.
_Cob0ezdV0g,@mariyamala2621,2026-02-04T08:41:48Z,Nice trick master it will very useful 🎉🎉🎉🎉🎉🎉
_Cob0ezdV0g,@NaryanaHs,2026-02-05T21:00:23Z,"Ending mea kay tha 
Eiiyaa....🦖"
_Cob0ezdV0g,@Vijayaram40,2026-02-04T15:31:58Z,TICE TRICK MASTER IT WILL VERY USEFUL🎉🎉🎉🎉🎉🎉
_Cob0ezdV0g,@AxmedxaajiIbraahim,2026-02-06T11:48:02Z,❤❤❤❤
_Cob0ezdV0g,@PoktrRafla,2026-02-04T11:09:36Z,❤❤❤❤❤❤❤❤
_Cob0ezdV0g,@pavithrasuresh4398,2026-02-04T14:55:30Z,❤❤❤❤❤❤❤😂
_Cob0ezdV0g,@EmaRima-r2o,2026-02-04T08:36:11Z,First comment
_Cob0ezdV0g,@gigifox1974,2026-02-04T09:27:44Z,😇
_Cob0ezdV0g,@rossalva746,2026-02-04T15:27:35Z,Casi lo mata el muchacho en la práctica
dHlNTs77f-A,@Lauren80s,2026-02-02T14:54:28Z,Still the weirdest American tradition 😂😂
dHlNTs77f-A,@PeepeePoopoo002,2026-02-02T16:22:51Z,30:30 Phil awakens -> 31:50 Phil predicts -> 33:44 Phil's answer
dHlNTs77f-A,@SoapyCilantro,2026-02-02T14:17:57Z,"Thank you to the good folks who are keeping this annual tradition alive. With all the terrible things that are happening in this world, this give me a glimmer of hope that everything will be okay."
dHlNTs77f-A,@SabbathMaidenPriest,2026-02-02T12:51:22Z,Sonny and Cher “i Got You Babe” woke me up this morning on my clock radio. I swear this happened before.
dHlNTs77f-A,@MN93085,2026-02-02T14:19:45Z,"""...i ain't comin' out man.."""
dHlNTs77f-A,@Oilzilla,2026-02-02T12:59:28Z,Six more weeks of winter? Well gosh darn!
dHlNTs77f-A,@jasondonellan776,2026-02-02T14:46:31Z,The only person that's missing in this crowd is Bill Murray waking up to the Pennsylvania polka
dHlNTs77f-A,@Blamgirl,2026-02-02T16:12:56Z,I love how chill Phil is.
dHlNTs77f-A,@LoLa-OR,2026-02-02T13:51:06Z,That was fun. I've known about Phil my entire life and always asked if he saw his shadow or not but I've never seen this before. Thanks.
dHlNTs77f-A,@nicholasgonzalez7087,2026-02-02T12:52:10Z,Groundhog probably has a shotgun to his head with everyone tryna wake him up
oOyccIdmMA4,@AkhtarHossainSujon,2026-02-08T12:48:34Z,নির্বাচনী প্রচারণায় সবচেয়ে দুর্বল প্রতিশ্রুতি শিক্ষা ও স্বাস্থ্যসেবায়। বোধগম্য হয় না জাতির উন্নয়ন ঘটবে কিভাবে।
oOyccIdmMA4,@MdShawkatHosan,2026-02-08T14:34:02Z,সময় টিভির নিউজে সমতা রক্ষা করা হয় নাই ॥ বি এন পির নিউজের সময় আর জামায়াত ইসলামের নিউজের সময় সমান হওয়া উচিত ছিলো ॥॥ এখানে বিএন পি কে সময় বেশি দেয়া হয়েছে ॥.
oOyccIdmMA4,@MdBiplabkhan-q4w,2026-02-08T13:21:14Z,বিএনপি  নিজ দলের নেতার কর্মী   নিরাপত্তা নাই  জনগণের নিরাপত্তা  দিবেন  কী ভাবে
oOyccIdmMA4,@mdkaosarali6007,2026-02-08T13:35:50Z,"update Enymy list,Wrould Enymy :Prince maruf,Amena katun,sahajahan no poribohon montri,montri,Madaripur.No Falt,nasrin o"
oOyccIdmMA4,@ShuvoAbdul,2026-02-08T12:42:08Z,❤
oOyccIdmMA4,@MdSumon-s8x4u,2026-02-08T14:22:08Z,Onno baggo poriborton korte asche naki nijer
oOyccIdmMA4,@MdAyaaz-s5y,2026-02-08T14:20:04Z,রাইট
oOyccIdmMA4,@ShuvoAbdul,2026-02-08T12:42:56Z,ধানের শীষ
oOyccIdmMA4,@SIHAB1122,2026-02-08T12:12:34Z,Thanks 😊
oOyccIdmMA4,@MizanRahman-k7s7p,2026-02-08T13:04:34Z,হাতপাখায় ভোট দিন
Gx8Kc9xjFDo,@jimmyjohnson6287,2026-02-01T15:41:20Z,All these scumbags need to be held accountable. I don't give two craps about party affiliation. Gotta get them all!
Gx8Kc9xjFDo,@Alex-cw3rz,2026-02-01T19:21:36Z,The fact they cared more about the privacy of the perpetrators more than that of the victims is sickening everytime it's pointed out.
Gx8Kc9xjFDo,@Psycaustic,2026-02-01T15:43:38Z,"ROFL... MILLIONS OF PAGES, THOUSANDS OF PEOPLE... BUT NOT A SINGLE ARREST??? This is a JOKE, AT BEST."
Gx8Kc9xjFDo,@lalodaniels1388,2026-02-01T17:55:47Z,They redacted the criminals' names but not the victims.
Gx8Kc9xjFDo,@marysullivan7639,2026-02-01T17:18:34Z,Andrew was stripped of his titles when will the U.S. strip our officials of their titles 🤬🤬🤬
Gx8Kc9xjFDo,@L-Minnie26,2026-02-01T15:34:32Z,Can you imagine what they left out.
Gx8Kc9xjFDo,@chumbels,2026-02-01T15:15:51Z,3 million pages  and no one is in jail....3 million
Gx8Kc9xjFDo,@mikemann1638,2026-02-01T15:17:46Z,High prophile names = no investigation
Gx8Kc9xjFDo,@Lightningrodman7991,2026-02-02T17:31:18Z,"U.S. Justice Department is completely broken and filled with unqualified, incompetent, corrupt bureaucrats."
Gx8Kc9xjFDo,@ElpidioRomero-m9g,2026-02-01T17:36:21Z,Justice for all them girls put them all in jail
u9jTPsv4m4Q,@atsiawrecke7750,2026-01-27T16:57:59Z,Glad the last dog knew a different point of entry after that man literally closed the gate on that dog!
u9jTPsv4m4Q,@aritrachowdhury4981,2026-01-27T14:07:44Z,Who see this footage more than 10 times ? 😂
u9jTPsv4m4Q,@earlenem5745,2026-01-31T16:45:52Z,WowI would not wanna live like a place like that.And I feel so sorry for those dogs
u9jTPsv4m4Q,@saurabhj4950,2026-01-27T15:02:16Z,"White dog is the final level boss.
He waited for the lion.
Was last to enter the gate safely."
u9jTPsv4m4Q,@dindiain,2026-01-27T21:17:39Z,Last tak rukne wala dog nahi asli sher hai😂
u9jTPsv4m4Q,@AjmalMohmed0001,2026-01-28T10:27:37Z,"Everything is ok 
But the DOG 📈
Brave 🗿🔥"
u9jTPsv4m4Q,@kalidossv3949,2026-01-27T14:34:14Z,Puppy intimated the security 🐕
u9jTPsv4m4Q,@deekshmaspiritualzone7220,2026-01-28T19:44:46Z,The white dog was courageous and very brave
u9jTPsv4m4Q,@Lena-gk9cx,2026-01-27T22:12:10Z,"He did not care about the dog, fortunatelly, the dog found the way back just in time."
u9jTPsv4m4Q,@algalande,2026-01-28T12:35:06Z,Reaction of that black and white puppy after realising the height of the danger😁
wxiblj-vviQ,@abusulaimanchowdhury3101,2026-02-08T10:22:09Z,আপনিই তো প্রথম না এর পক্ষে ছিলেন মিঃ ফখরুল।
wxiblj-vviQ,@shajanahmed-uh9os,2026-02-08T10:24:18Z,জাইমা রহমান জিন্দাবাদ ❤❤❤
wxiblj-vviQ,@shajanahmed-uh9os,2026-02-08T10:23:19Z,ইনশাআল্লাহ তারেক রহমান আগামীর বাংলাদেশ
wxiblj-vviQ,@shajanahmed-uh9os,2026-02-08T10:23:00Z,বিএনপি জিন্দাবাদ ❤❤
wxiblj-vviQ,@Beixsksj6e9ajwcak,2026-02-08T12:14:39Z,হ্যাঁ দাঁড়িপাল্লায় ভোট দিন
wxiblj-vviQ,@MdJahangir-u3j3p,2026-02-08T09:08:48Z,🌾🌾🌾🌾🌾🌾🌾🌾♥️♥️♥️♥️♥️🤲🤲🤲🤲🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩💪💪💪💪
wxiblj-vviQ,@SiamSaam,2026-02-08T10:10:38Z,Shokol Rin khilafi Der Bohishkar Kore Taka Adayer Bebostha Kora Houk. Amra Bharot Ke Boykot O Ha Vote Dite Chai.Bangla Vision News Ke Oshongkho Dhonnobad.👍❤️🇧🇩
wxiblj-vviQ,@BadurlB,2026-02-08T10:41:49Z,ধানের শীর্ষ ভোট দিন
wxiblj-vviQ,@MdArif-x7m4t,2026-02-08T08:57:51Z,সাদা বিলাই নিউজ এই চ্যানেলে দেখতে চায় না তাহলে কিন্তু চ্যানেল ব্রাকেট করব
wxiblj-vviQ,@kamruzzamanhowlader4585,2026-02-08T09:34:35Z,Jamat e lal card dakbay.inshaallah
BEI7xAkkgFY,@RafiAfridi-z5d,2026-02-08T05:20:14Z,sab pata laga liya bs dhmaka na rok saky
BEI7xAkkgFY,@azharhussain9301,2026-02-08T05:19:22Z,Border Security nahi ker sakte petrol aur diessel  smuggel ker sakte ho  LAKHON GARIAN  DAILY
BEI7xAkkgFY,@KamranmasoodKamran-v2x,2026-02-08T06:40:38Z,Ye basant is halaat mai KPK mqi howi hoti to pata lagta kitni baty hotii 😔
BEI7xAkkgFY,@Akumairff,2026-02-08T07:20:47Z,Imran Khan love you 🤩😊
BEI7xAkkgFY,@IdreesKhan-l5i,2026-02-08T03:57:00Z,Agar india ye sab kuch kar raha hay tu tum log kia kar rahay ho kis liye hukumat may.bethay ho
BEI7xAkkgFY,@HshhsHhshh-q4j,2026-02-08T06:19:18Z,Ya banda to dari sunat hai par ya dari mein shetan tarar
BEI7xAkkgFY,@aishaosman8423,2026-02-08T03:43:20Z,Moshin got hell which you deeerve
BEI7xAkkgFY,@Muhammadmohib-h1h,2026-02-08T06:46:36Z,عمران خان زندہ باد ❤❤❤❤❤
BEI7xAkkgFY,@MuhamadAyub-t6s,2026-02-08T05:21:04Z,Sawal yeh hai k Khudkash Islamabad ponhchay kaise..........feild marshal asim muneer SB jawab do awam ko.?
BEI7xAkkgFY,@WSTariq,2026-02-08T05:39:27Z,Wahan Islamabad dhamakay men Shahadaten huin or yahan hukumat basand ki khushiyan mana rahi he kya yahan hukumat ki yi behisi thik hay? Sharamnak nahin.
oM_Y8DzPioE,@ekdomsottigolpo,2026-02-08T07:38:32Z,ক্ষমতায় যেই আসুক যদি ক্ষমতার অপব্যবহার করা হয় তবে বাংলাদেশের সাধারণ জনগণ জানে কি ভাবে  সরকার পতন করা যায়।
oM_Y8DzPioE,@Rowmari.electric.service-1,2026-02-08T06:40:03Z,১১ দলীয় ঐক্যবদ্ধ বাংলাদেশ আজাদী জোটের বিজয় সুনিশ্চিত ইনশাআল্লাহ ✌️✅🤲🇧🇩
kf_lvLxa8lc,@Kai-jn7pn,2026-01-31T16:10:31Z,The world is run by pedophiles....
kf_lvLxa8lc,@Ellis-t4y,2026-01-31T16:32:06Z,"So the names of victims were released, but not those of perpetrators. That tells you everything."
kf_lvLxa8lc,@Warriorgreyeditz,2026-01-31T18:51:18Z,"""Let's put pedophiles to be in charge of exposing pedophiles"" Great logic."
kf_lvLxa8lc,@JasmonTP,2026-02-06T01:15:19Z,"STOP SAYING WOMAN, WOMEN, THESE ARE CHILDREN !!"
kf_lvLxa8lc,@ichigodragon.,2026-01-31T16:49:42Z,"Andrew needs to be in prison. That is a teenage girl, not a woman."
kf_lvLxa8lc,@draintheswamp8647,2026-01-31T18:44:59Z,I guess the Royal family will demote him to a palace with only 10 bedrooms now.
kf_lvLxa8lc,@tc647tc,2026-01-31T20:23:57Z,"They keep saying ""young women"" ffs a 14 year old girl is a child not a woman....I'm literally going madddd😡😡😡"
kf_lvLxa8lc,@くまくま-r4n,2026-02-05T05:54:58Z,Hell is empty and all the devils are here.
kf_lvLxa8lc,@탄-v6p,2026-02-03T05:03:45Z,"... In what world do we call 13, 14 year olds ""young women""???"
kf_lvLxa8lc,@TylRae-vb5qx,2026-02-01T07:59:37Z,"pedophiles in charge of exposing pedophiles, and choosing which pedophiles to go after"
Qsh2ad2LZec,@kamarajp7762,2026-02-07T15:53:40Z,துட்டு நிறைய திமுக சத்தியம் டி வீ கூ கொடுத்து விட்டான் போல
Qsh2ad2LZec,@alexandersamuelnadar7994,2026-02-07T17:35:17Z,Aman yes bless tamil nadu and India
Qsh2ad2LZec,@anandaraj7082,2026-02-07T17:05:13Z,Good night sathiyam TV views Jesus Christ bless you
Qsh2ad2LZec,@MuthappaRastha,2026-02-07T17:10:26Z,தலைமை சரிதான் பின்னாடி இருக்க ஆட்கள் சரி இல்லை நம்ம என்ன யோசிக்கமோ அதை நம்ம தான் செயல் படுதனும்......
Qsh2ad2LZec,@PUSHPARATHIPUSHPARATHI,2026-02-07T15:31:40Z,Good night sathiyam tv news
Qsh2ad2LZec,@murugesanmareeswaran.7959,2026-02-07T16:25:04Z,"முதல்வர் இதுவரை போடாதவேஷம் எல்லாம் போட்டு நடிக்கிறார். நடை உடை பாவனை ரேம்ப்வாக் துண்டுவாங்கி தோளில் போட்டுக்கொள்வது. இதைப்பார்த்தால் ஐயோ பாவம் சிரிப்பு தான் வருகிறது.
விஜயை பார்த்து இந்த அளவுக்கு பயந்திருக்கிறார்.!!!!! ?????"
Qsh2ad2LZec,@r.sridhar.winder6638,2026-02-07T17:09:24Z,😂
Qsh2ad2LZec,@AngelThreads-k4o,2026-02-07T17:04:06Z,சத்யம் டிவி நடுநிலை ஊடகமா?
Qsh2ad2LZec,@shrigumarananthapadmanaban4862,2026-02-07T17:22:42Z,தி மு க தோல்வியடையும்.
Qsh2ad2LZec,@rajasingaravelu9448,2026-02-08T17:40:37Z,இது போல் செய்தி போடுவதற்கு முன்  கருணாநிதி குடும்ப காமெடி என்று போடலாம்.
F_eG3H5ytIc,@briantylercohen,2026-02-02T04:34:25Z,"Trump is already trying to silence his critics, including by pressuring social media platforms. Please help me build an audience BEYOND social media by subscribing to my newsletter. You can join free (or paid, if you want to support my work) here: plus.briantylercohen.com/subscribe"
F_eG3H5ytIc,@AgolfTwittler,2026-02-02T04:36:09Z,Maga still can't admit that Puerto Rico is America...
F_eG3H5ytIc,@BentleyBud-n7u,2026-02-02T04:39:44Z,It was so good to see Bad Bunny end the night with Album of the Year after all the crap he got from MAGA.
F_eG3H5ytIc,@Godric_71,2026-02-02T05:33:47Z,"As for Stephen Miller, he must face accountability in the international courts for crimes against humanity and terrorism at the very least."
F_eG3H5ytIc,@donnale3881,2026-02-03T16:25:37Z,"Every maga I know didn’t know Puerto Rico is US territory, that they are US citizens. But the truly pathetic thing is that Trump didn’t know either."
F_eG3H5ytIc,@niclewis9610,2026-02-02T04:48:51Z,"Imagine if we underpaid politicians and overpaid teachers, people would be smarter. Bad Bunny IS AN AMERICAN!"
F_eG3H5ytIc,@younken24films,2026-02-02T04:55:46Z,Love is more powerful than hate.
F_eG3H5ytIc,@Latinomicz,2026-02-02T04:41:26Z,"""No one is illegal on stolen land'. That's crazy how simple yet effective that is."
F_eG3H5ytIc,@mellowbrother,2026-02-03T05:56:07Z,"No one is free… Until everybody is free. You can’t have indigenous and people of color build this land, this country, this nation, and then say it’s not theirs. You don’t have the right to say WE don’t belong.❤"
F_eG3H5ytIc,@thetrin,2026-02-02T05:23:19Z,"""I am a product of bravery"". So so true. Immigrating to a new country is scary, and different, and full of ordeals. It's not easy. It takes a very brave person to giving up their entire life to find a new one somewhere else."
1syuykEV4rs,@MKHAN-c1w,2026-02-08T05:04:28Z,Only.Filmi.Dialoges.after.this.🤣
1syuykEV4rs,@MGulshad-v5m,2026-02-08T11:52:57Z,افسوس ناک خبر آ رہی ہے نواز شریف سمیت پورہ خندان حادثہ میں جاں بحق ہو گیا ہے اور شریف خاندان کی ڈیڈ باڈی جاتی اوعمرہ میں لئ جا رہی ہے اور لکڑیاں جمع ہو رہی ہیں تاکہ شریف خاندان کی ڈیڈ باڈی اچھی طرح جلایا جائے حکومتی ذرائع
1syuykEV4rs,@uzarali5615,2026-02-08T05:47:41Z,ye dashat gardi is peachy maryiam Nawaz hi
1syuykEV4rs,@PopOp-n9c,2026-02-08T10:45:56Z,Yeh Quran ke baat ker rahaye haan jhotaye mandate pae bataye howaye haan .....yeh bayman log Allah ke baat ker rahaye haan
1syuykEV4rs,@life-gx1st,2026-02-08T12:53:08Z,"ھمارے حکمران ڈالر اور افغانستان کے لیے پاکستان تباہ کررھے ھیں ۔ ضیا الحق اور حمید گل کے لگائے ھوئے دھشت گردی کے پودے درخت بن گئے ھیں۔ 
عمران خان بھی طالبان کا حامی ھے"
GV-53Vkxnfk,@kaicee5463,2026-02-02T19:01:58Z,"Accept under ONE CIRCUMSTANCE; he must tell who ALL the folks are who HELPED HIM CONCEAL THE CRIME!! Many others are involved!! Judge should reject the plea UNLESS he decides to give up the other co murderers; cops who helped him, handy folks who cleaned up the blood, doctor who pronounced her on the scene! Nuff nuff others involved!"
GV-53Vkxnfk,@sophia4christ,2026-02-02T21:06:36Z,"JUSTICE FOR MELISSA SILVERA! Throw out that guilty plea to manslaughter and try this filthy, demonic monster for murder!"
GV-53Vkxnfk,@OvrilMorris-j5s,2026-02-02T19:34:29Z,You see how this damn senior cop flushed his life down the drain because of greed.(smh)
GV-53Vkxnfk,@oneilpowell188,2026-02-02T19:04:35Z,Mr silvera u know u killed ur wife now u plead guilty trying to get a lesser sentence to the DPP thrown out that plea mek the murder go to trial in the circuit court to be official get a life sentence give.us another victory like in the noel Maitland case too wicked man shot the woman three time u think the families was not goin to do an autopsy and all who help u try cover up this murder must go prison too
GV-53Vkxnfk,@joanbryan588,2026-02-02T20:33:49Z,Life sentence without parole
GV-53Vkxnfk,@joanbryan588,2026-02-02T20:32:22Z,Should charge him 60 years extra for lie .
GV-53Vkxnfk,@danvillegooden5342,2026-02-02T19:31:34Z,"And yes , all the conspirators should be held to account as well."
GV-53Vkxnfk,@ChristopherTyrell-fi6lb,2026-02-02T19:41:01Z,Jamaican Jamaican God Emanuel is still watching over the island of jamaica
