Title,link,comment
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,Truly in other climes the Senate president and the speaker of would have resigned by now. Nigeria is a joke.
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,Shameless politicians
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,"Tinubu has been a forger, and he will continue to forge. Tinubu  can never change"
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,Nigeria 🇳🇬 lawmakers are rubber stamps. They are good for nothing sake.Period 😢😮😢😂
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,"Nigeria government since 2016 descended low into hell , from one lie to another. Governance in Nigeria is about lies now."
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,The people supporting this government and Thiefnubu are the real enemies of Nigeria. Government of criminals
"Alleged Alteration Of Gazetted Tax Laws, Delay In Passage Of Electoral Act Law  | Politics Today",https://www.youtube.com/watch?v=RAwyAasAc7o,One keep wondering how a country will develop when the criminally minded individuals are in charge of our Execuitves and Legislatures.Even the is Judiciary is another heck. Apc is evil!!
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,Good evening my fellow Nigerians. I'm watching live from Okun Land in Kogi State. God bless Nigeria 🙏
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,All other states had presented their budget except Rivers
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,Why is the man screaming intermittently? “To ensure!”😂😂😂
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,"SEHUN, I'M ALWAYS VERY PROUD OF YOU THE WAY YOU ASK QUESTIONS. I'M VERY PROUD OF THE SPOKESPESON OF THE RIVERS STATE HOUSE OF ASSEMBLY AS WELL. HE IS A BRILLIANT GUY. 
UPON ALL, LET THERE BE PEACE IN RIVERS STATE PLEASE."
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,God Bless Nigeria
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,"There is no body but the governor that is behind his impeachment sir  Seun!
Let’s face it, what really does it take for the governor to align or be on the same page with the members of the house!
If you call these men, seat with them and repair the relationship, I promise you, it’s just political will to see peace n enjoy excellent governance, I just think He is enjoying the battle and crises! 
He isn’t interested in being the governor , he is just making it more difficult! 
It’s just welll with rivers under this leadership"
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,Implosion leads to self destruction
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,"Na every Christmas period government dey  open the road. After now, ona go close am. The more you look, the less you see. Government ona try. Na only God go judge ona. Egberifa Oyakiri."
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,"Who elect una, people wey no get work to do"
Politics Today,https://www.youtube.com/watch?v=3UMMJxRz05Y,This guy who use to speak now trying to manage his words
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,Por que esse velho está fazendo tudo isso? De onde ele tira a audácia de entrar no Oriente Médio?
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,"Is this an Armada of ""Aluminium Ships""?"
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,RELEASE UNREDACTED EPSTEIN FILES
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,Massive armada ships you know the flotilla floaty things we’re watching  iran closely we’re watching iran
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,"After fleeing from the Store, Macron called Trump a headless cowboy who abandons his partners in difficult times..."
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,i wonder if they were that confident before trying to invade Afghanistan
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,Get that oil boys
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,Thxs Marines
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,Lsn at end maybe we won’t have use them
Trump Says US ‘Armada’ Moving Toward Iran,https://www.youtube.com/watch?v=9rsYSY3YDOs,Fight with Hypersonic ??  Are you crazy ??
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,Federal  Republic  of Nigeria where the abnormal absurdity is now a normal  occurrences. An elected governor of a statement  should  come and prostrate to you in order to govern. Na zombie government we dey oh.
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,Fubara should just leave politics for politicians😂.
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,What kind of useless session is this? Does this guy really listen to himself?
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,I totally agree with you Mr Lere for once. Fubara is totally weak and luckily weak
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,"Politics is the contest for power to control the machinery of government. If you are in charge of governance, and not in control of the machinery for the control of the political power, then you are not in politics."
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,"When folks like this man talk on national TV ,…. Complete your mind"
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,Lere Kudos 🎉❤
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,We ones had a country called Nigeria 🇳🇬
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,This Lere that kneels down to see serve Wike drinks 😂
"Gov Fubara Is Weak, If Wike Is Still In Control Of Rivers State Structure - Lere Olayinka",https://www.youtube.com/watch?v=6OxZbJygxXo,"Which of the factions of the party do you belong to in Ekiti State. 
PdApc. 
Iru wa  ogiri wa like  Dr Fayemi  will  put it. 
very funny, a guy."
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,Governor's are used for rigging now
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,I don’t waste my data listening to people like this one.
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,"Seun u forget to ask him what is their plan of e registration of members,is this not plan to use it to rigg the election bcos how can they register members electrically and why don't they HV numbers of members before now if this plan is not about or bcos of rigging"
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,We ONLY ask for the elections to be FREE and FAIR else we no go gree o make e no shock una
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,"Seun u did not ask him some questions nice,u would HV ask him,what will be the position of those who is and now wasvthe executives of the APC before the new deflected governor and their executive that come into APC and what will be their take on this development"
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,"🙄 this is funny, after looted the state Treasury, he going for lesser Ahj at Saudi Arabia 🙄 to pray or what? God is too patient
The governor did not have any shame, they are taking Nigeria for granted. Corruption every where 😢"
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,May God spare our life if there is no rigging and there is free and fair elections all of you will fail
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,Mr unfortunate is talking trash
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,"Imo state I come from there is no development,not even the inner local government road has been fix,eg in Isu LGA,Njaba LGA,Nwagele LGA,Ehime LGA,Ngwere LGA and many more,has been fix and u are tell us that all u governor are working"
"Gov Sule Speaks On Defections, Opposition Momentum, One Party State + More | Politics Today",https://www.youtube.com/watch?v=UHv8nq7ddPk,Start saying this is the election between APC and the people. So people in APC are spirits they are not people?
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,😂
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,ஆக மொத்தம் திமுக வயித்துல புளிய கரைக்கும் 😂😂😂
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,அப்போ ஏண்டா title அறிவித்தார்னு போட்டிங்க அறிவில்லாதவனே
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,Evanum antha prema vum pandra alaparai thaanga mudiyula 10 kasuku theratha aalunga.
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,கிழிந்த டீ ஆத்வது உறுதி.
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,Thanthi athithnar perai asinga patuthathi thanthi kunnu orumariyatha irkku  inthamari levalamana sethi
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,Ops   கலந்தாய்வு கூட்டத்தில்   கள்ளர்   சமூகமக்கள் தான்   உடன் இருக்கிறார்கள்
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,திரு.விஜய் யுடன் சேர்ந்தால் நன்றி
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,போங்கடா நீங்களும் உங்கள் செய்தியும்
🔴LIVE: OPS | AIADMK | DMK | BJP | TVK  | Alliance | அறிவித்தார் ஓபிஎஸ்,https://www.youtube.com/watch?v=kpBpC49mDao,Nearly 800k views. தந்தி ஐயா பேரால நல்ல கல்லா கட்டுற. கொஞ்சம் விசுவாசத்தோடு இரு.
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,❤
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,Maybe the agreement must have been that Wike would continue ruling as governor of Rivers state while Fubara will be on seat as figure head which won't be possible...
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,My point is that Mr. Wike should just allow Gov. Fubara to complete his current tenure . Let Wike annoint another candidate for 2027 under the platform of the PDP and test his real popularity against governor Fubara of the APC . It's very simple.
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,"Trust in inec is highly subjective.  People think inec is good when their candidates win. However the electronic transfer and display can help. If that's what it takes to restore trust, lets do it. Also we need to deal with manipulation,  hence proper audit of transmitted figures must be carried out before they are announced."
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,Can this crazy person win polling unit for Fubara?😂😂😂😂
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,"These are the set of people causing confusion. We are dealing with a government where the governor heads executive, speaker,legislature arms and judiciary. The executive has to work with the legislature to make meaningful progress. How come a governor does not have the loyalty of majority of the legislature. Something is wrong. The legislators are elected just like the governor."
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,Nothing concern GOD with election number one before we enter office people use Bible to swear (2) voting on Saturday the seventh day of the week the day set aside by GOD for worship challenging GOD until we learn how to respect GOD problem will continue
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,The.  Lord..our..father   will. Always  protect. The. Just
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,"BY THE GRACE OF GOD ALMIGHTY GOVERNOR FUBARA SHALL NOT BE IMPEACH


PLEASE 
RIVERS STATE VOTERS SHOULD TAKE NOTE OF ALL THOSE TWENTY SEVEN LAW MAKERS WHO SIGN THE IMPEACHMENT NOTICE AGAINST GOVERNOR FUBARA BECAUSE THEY MUST NOT BE RETURN TO THE STATE HOUSE OF ASSEMBLY COME 2027

THEY SHOULD BE VOTED OUT INCLUDING THE SPEAKER BECAUSE THEY ARE ENEMIES OF RIVERS STATE

THESE LAW MAKERS WERE VOTED IN TO REPRESENT THEIR PEOPLE INSTEAD THEY HAVE BEEN WORKING AGAINST THE WELL BEING OF RIVERS STATE SINCE 2023 IMAGINE
THEY ARE NOT THE ONLY PERSONS QUALIFY TO BE IN THE STATE ASSEMBLY


SO THEY SHOULD BE VOTED OUT 
PLEASE"
"Rivers State Impeachment Saga, 2027 Elections Survey | Politics Today",https://www.youtube.com/watch?v=WON3lEDGyw0,The same people that deceived fubara before the state of emergency has started again.
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,Read more: https://www.foxnews.com/us/narratives-clash-after-trump-victims-family-react-second-minneapolis-ice-shooting
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,We cant leave them to the tender mercies of a keith Ellison kangaroo court
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,Arrest all of the Minnesota government officials
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,We have NO JUDGES. Wake up.
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,"Ever notice that public officials are never out on the front lines with the protesters. They're more than willing to put thier own people at risk but not themselves, not to mention to security detail surrounding these so called leaders."
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,Sorry but ICE needs body cams. The protesters filming around them can't pick up on the conversations and everything happening.
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,They have violent offenders in their jails and wont release them to ICE
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,"Arrest them all, including Walz and Frey. Maximum sentences with no parole for everyone."
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,"Patriots of MN, where are you?"
Turley: This is politics of the LOWEST kind,https://www.youtube.com/watch?v=ed8zVQ5TzUw,Governor Westmore just lied straight to the public. He said a five-year-old was arrested. That is a lie disgraceful.
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,"""We're not cold; we're not afraid! Pretti taught us to be brave!"" (Bostonian Solidarity Chant 2 days ago)"
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,Not releasing the names of the killers seems like obstruction of justice to me.
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,"Alex Pretti, rest in peace. Canadians grieve for you all. Take care of yourselves and stay strong.🙏 🇨🇦🇱🇷"
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,"I'm a nurse and I can tell you,  ICU nurses are the cream of the crop! Much respect 🙏"
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,"German here. Your sharp, unbiased analysis of all the crap happening in the US and the humanity of your comments gives me and all your followers experiencing the tragedies first hand hope. Immensely valuable. Thank you so much❤"
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,"_""'Tis the time's plague when madmen lead the blind.""_

~ William Shakespeare"
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,JD Vance should be charged with accessory to manslaughter for saying ICE has absolute immunity from prosecution.
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,I’ve never been so grateful we’re all carrying cameras in our pockets.
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,"I was talking to my niece who lives in Minnesota last night. She says it makes her really angry when they say that the observers with cel phones are paid agitators. She said, ""We live here!"" She and her mom, my sister, carry their whistles and phones whenever go out. My sister will be 70 next month, and lives in a suburb that ICE and CBP haven't invaded, but she is still participating in observation. I'm reallly proud of them."
"Politics Chat, January 27, 2026",https://www.youtube.com/watch?v=cSC-pn63Taw,"This old retired Canadian stands with you. 
Thank you Heather for keeping me sane."
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,I can guarantee you that PO is not afraid of conventions. The problem is that what political parties call convention is nothing but shameless purchase of voters and PO insist he will not do that.
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,Hakeem Baba-ahmed without electoral value but confindently permutating with pride. 😂
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,Smart Analysis. But peter Obi will take the ticket
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,We love him unconditionally ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ his name is Mr Peter Obi go and verify
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,Obi na big name without obi no vote
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,"This man doesn’t want to accept Peter Obi’s popularity, and he claims to be a street politician, for obvious reasons. Talk to 10 people on the street 8 will reject Atiku."
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,"Yes, i honestly dont see Peter Obi getting the ADC ticket when there is Atiku and even Amaechi. That means ADC is already dead on arrival because nobody cares about them if not for Obi. Obi should be making plans for an alternative platform and i think he should forget about LP for good."
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,MALAMI rearrest was a good one for me
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,"Oga if Peter Obi played ethnic politics in Lagos and it worked for him, So you want to tell me that Igbos are more in population than Yorubas and other tribes in Lagos. What of Abuja FCT and other parts of the North that Obi won. If free and fair election can be conducted today in Nigeria Peter Obi will still win Tinubu in Lagos."
"Why Tinubu, Atiku Should Not Run For 2027 Election – Baba-Ahmed + More | Politics Today",https://www.youtube.com/watch?v=3XfW7rA9kFA,Weren't Yar'adua and Buhari from the same north?
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,Good evening my fellow Nigerians. I'm watching live from Okun Land in Kogi State
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,"A big kudos to the Nigerian Police PRO, a brilliant officer; he handled Seun Okinbaloye brilliantly."
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,This culture of asking questions and not enabling guests to clarify their positions is really embarrassing and unprofessional.
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,People protesting would be charged to the same court that failed to deliver justice since
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,That's nonsense talk from Seun. We that lives in the diaspora knows that the authorities have the power to dictate where protests and gatherings can take place.
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,Well done officer. U represents d Nigeria Police excellently. Very impressive engagement with Seun.
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,Ben.. Well done Man.. Matured and well represented
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,What is going on today in Nigeria is political.
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,I am sorry for Dan Nwanyawu 😮😮😢
Politics Today,https://www.youtube.com/watch?v=HUQIKT22vKA,Is disobedience of court order a right?
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,CSP Benjamin can lied for Africa 🌍. Why's this boy like this?
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,Seun doesn't watch Davos and international business issues. He goes  by Abuja rumors and social media  gossips.
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,Oshomole is equally not a friend of the common man. How honest are they with their policies
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,"But he said there was no attack now and he said the news is baseless 😢
What is government doing for citizens and want to be collecting much money from people who are struggling to survive.
They will share it among themselves again 😢 corruption everywhere."
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,"LOOK AT HIM, SO OBI AND ATIKUS NAME COMES TO YOUR MIND FIRST WHEN YOU WANT TO MAKE ILLUSTRATION"
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,"Seun 
Pls don't allow this man take control of ur show Abeg..."
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,The problem is looting is on-going per seconds in nigeria. Billions of dollars missing per seconds. Tax collection is not nigerian problem. Corruption is the problem
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,Where did the commissioner mobilized to. He didn't say he met anybody. Police must clear itself from either gross incompetent officers or collaborators in crime.
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,"Nigerians cannot trust a government that cannot protect them, that cannot fix electricity, or provide good roads. Fix the country, then Nigerians will do the needful."
"Reviewing Conflicting Accounts On Kaduna Attacks, New Tax Laws +More | Politics Today",https://www.youtube.com/watch?v=R2-aduit6TM,"It means there is no police station there. You can imagine the police  telling us that the place is far , the roads are bad  etc. It means the people there are not in the security map of the police. God help us."
European Leaders Reject Trump’s Greenland Push | NATO Tensions Rise | Global Politics | News9,https://www.youtube.com/watch?v=i7r7KPIDdw0,"Greenland & Denmark decides Greenland future!!
F-vk DJT"
European Leaders Reject Trump’s Greenland Push | NATO Tensions Rise | Global Politics | News9,https://www.youtube.com/watch?v=i7r7KPIDdw0,"Europe can't stop Trump if he decides to take over Greenland.  Trump is a bully, and it is too late."
European Leaders Reject Trump’s Greenland Push | NATO Tensions Rise | Global Politics | News9,https://www.youtube.com/watch?v=i7r7KPIDdw0,Trump is the worst President America has ever had I am so sorry he is my President please stop him from this craziness
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,This woman talk about rebellion in china when England is locking up old people for their opinion 😂😂
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,There is no such a thing as a ceasefire in Gaza.
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,"Ch4 fear mongering over China, whereas in reality it's USA that is invading and looting oil in Venezuela. Next will be Greenland. UK proving itself as a Lapdog 😂"
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,Imagine discussing wars with MI6 the people who start wars and topple legitimate governments to suit their own agenda. 🤬🤬🤬🤬
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,Humans never learn from history. They make the mistakes of their ancestors who lost the lives in pointless wars for individual dictatorships and we are doing it all over again.
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,When they describe china they are looking into the mirror
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,End of the Western hegemony is inevitable. Global majority shall rise.
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,Are you sure we're the good guys?
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,"The western media loves to say China will invade Taiwan in 2027. They made up a date and talk, talk, talk"
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,"The EU doesn’t really need the US or NATO, but rather to build trade relations with Russia and China to ease the threat that was actually stirred up by the US across the Atlantic."
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,"Look, your neighbors might steal your car so I’m just going to take it now so they won’t get it 🤗"
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,The most disgusting part is that Danish soldiers fought and died in Afghanistan in support of America.  Does loyalty and gratitude mean nothing to Americans?
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,"The USA should be ashamed of their president’s attitude towards Denmark. America has shown time and time again in recent years, you can’t trust them."
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,The mere fact that the president of the USA threatened Greenland makes the USA the enemy of the civilised world.
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,"""If Trump invades Greenland, military conflict is the least of Americans' concerns. You don't need weapons to bring the US to its knees with its nearly $40 trillion in debt. The rest of the world can collectively dump US bonds & drop the US dollar as the global reserve currency for the Euro & send it into hyperinflation overnight, annihilating the US economy & completely isolating America in the process. Doesn't matter how big your military is if you can't afford to feed & pay your soldiers."""
Will the US try to take Greenland by force? | World Politics | The New Statesman,https://www.youtube.com/watch?v=6PGG5f_aPcE,"I thought he was joking. 
And then he invaded Venezuela. 😱"
